Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Variable
no_opt,icc,O3 axCORE-AVX2,64,64,256,50,backward_vars,244911390,0.6326512131591756,69,68744,0.0010037239613639008,2
no_opt,icc,O3 axCORE-AVX2,64,64,256,50,update_initial,488043,0.06714162481584615,55,8956,0.006141134435015632,2
no_opt,icc,O3 axCORE-AVX2,64,64,256,50,update_transition,300988754,1.1130649485993753,56,54356,0.001030245051144308,2
no_opt,icc,O3 axCORE-AVX2,64,64,256,50,update_emission,143866252,1.129724850272738,17,68524,0.00024808826104722435,2
no_opt,icc,O3 axCORE-AVX2,64,64,512,50,baum_welch,1872860049,0.8623817812027021,685,7816297,8.76374068180879e-05,2
no_opt,icc,O3 axCORE-AVX2,64,64,512,50,forward_vars,491708400,0.6305957921402197,271,5554025,4.879344259343449e-05,2
no_opt,icc,O3 axCORE-AVX2,64,64,512,50,backward_vars,489196009,0.6334617828004399,103,1482459,6.947915591594776e-05,2
no_opt,icc,O3 axCORE-AVX2,64,64,512,50,update_initial,965731,0.06786154736670978,41,62212,0.0006590368417668617,2
no_opt,icc,O3 axCORE-AVX2,64,64,512,50,update_transition,599614259,1.1174518516578507,76,504697,0.00015058540074539773,2
no_opt,icc,O3 axCORE-AVX2,64,64,512,50,update_emission,286696569,1.1338069413729188,35,126158,0.00027742988950363827,2
no_opt,icc,O3 axCORE-AVX2,64,64,1024,50,baum_welch,3714356686,0.869663589707281,729,698378,0.0010438473147779568,2
no_opt,icc,O3 axCORE-AVX2,64,64,1024,50,forward_vars,959789257,0.6461194386967388,272,158935,0.0017113914493346336,2
no_opt,icc,O3 axCORE-AVX2,64,64,1024,50,backward_vars,970776300,0.6384312760828628,85,127154,0.0006684807398902119,2
no_opt,icc,O3 axCORE-AVX2,64,64,1024,50,update_initial,1788516,0.07328533823572168,51,28397,0.0017959643624326513,2
no_opt,icc,O3 axCORE-AVX2,64,64,1024,50,update_transition,1199751425,1.1169648146073259,76,136155,0.0005581873599941244,2
no_opt,icc,O3 axCORE-AVX2,64,64,1024,50,update_emission,573631086,1.133336626739228,42,113048,0.00037152360059443775,2
no_opt,icc,O3 axCORE-AVX2,64,64,2048,50,baum_welch,7438477085,0.8685220728887948,865,2030074,0.0004260928419358112,2
