Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Variable
no_opt,g++,O3,256,64,4096,50,baum_welch,248100907555,0.7319811168032145,424452,45457134225,9.337412206829455e-06,0
no_opt,g++,O3,256,64,4096,50,forward_vars,101700968593,0.3890437186133477,165808,32528110504,5.097375698462734e-06,0
no_opt,g++,O3,256,64,4096,50,backward_vars,61480718475,0.642663150920505,93832,7433121803,1.262349824028573e-05,0
no_opt,g++,O3,256,64,4096,50,update_initial,19964393,0.0,9744,5022279,0.001940155057096589,0
no_opt,g++,O3,256,64,4096,50,update_transition,69115775002,1.3360451627913874,110900,4226288440,2.624051850090951e-05,0
no_opt,g++,O3,256,64,4096,50,update_emission,15729639467,0.6475588512609868,19610,1261773752,1.5541613517412908e-05,0
no_opt,g++,O3,512,64,4096,50,baum_welch,1104674965834,0.6388610384659074,62822592,272933794622,0.00023017520452901858,0
no_opt,g++,O3,512,64,4096,50,forward_vars,382920436850,0.41275432196875184,18816898,96513970484,0.00019496553613571882,0
no_opt,g++,O3,512,64,4096,50,backward_vars,411733073705,0.3836048611658616,36982542,143454230752,0.0002578002879812898,0
no_opt,g++,O3,512,64,4096,50,update_initial,36054767,0.0,390109,11278139,0.03458983791563484,0
no_opt,g++,O3,512,64,4096,50,update_transition,278339316886,1.3270392109472715,5759543,29051990194,0.00019824951617908426,0
no_opt,g++,O3,512,64,4096,50,update_emission,31584598857,0.6449894969454416,633869,3898981649,0.00016257296316400283,0
no_opt,g++,O3,1024,64,4096,50,baum_welch,6654547649895,0.4179941448533905,118125085520,1431515788956,0.08251748701014905,0
no_opt,g++,O3,1024,64,4096,50,forward_vars,2993481911895,0.21105322851810857,98291847707,354760621950,0.2770652705667352,0
no_opt,g++,O3,1024,64,4096,50,backward_vars,2453940691991,0.2573679614463626,19162220205,943840069970,0.02030240166176572,0
no_opt,g++,O3,1024,64,4096,50,update_initial,122812584,0.0,14444081,24433758,0.5911526585472443,0
no_opt,g++,O3,1024,64,4096,50,update_transition,1143520348939,1.2920353810886265,642649312,124098251152,0.005178552526198456,0
no_opt,g++,O3,1024,64,4096,50,update_emission,63382897980,0.6428148657522144,10654845,8788072658,0.0012124211319874138,0
no_opt,g++,O3,64,2,4096,50,baum_welch,12267097702,0.8833112085047939,114718,4252665,0.026975555328247112,1
no_opt,g++,O3,64,2,4096,50,forward_vars,3473129527,0.7177768858374052,35544,1153476,0.03081468535106062,1
no_opt,g++,O3,64,2,4096,50,backward_vars,3401204994,0.728887500863172,27328,841428,0.032478120528434996,1
no_opt,g++,O3,64,2,4096,50,update_initial,7251992,0.0,2479,116631,0.02125506940693298,1
no_opt,g++,O3,64,2,4096,50,update_transition,5191475703,1.111699762105195,30005,1042967,0.028768887222702155,1
no_opt,g++,O3,64,2,4096,50,update_emission,158029338,0.5839085904416053,7038,597033,0.011788293109426112,1
no_opt,g++,O3,64,4,4096,50,baum_welch,11489610316,0.9499741143353151,31112,829890,0.03748930581161359,1
no_opt,g++,O3,64,4,4096,50,forward_vars,3420259908,0.7288721217264872,9443,191674,0.04926594112920897,1
no_opt,g++,O3,64,4,4096,50,backward_vars,3196716545,0.7755131783196624,5547,169662,0.03269441595643102,1
no_opt,g++,O3,64,4,4096,50,update_initial,7055668,0.0,802,25177,0.031854470349922545,1
no_opt,g++,O3,64,4,4096,50,update_transition,4547532991,1.2691193918597345,7702,202567,0.03802198778675697,1
no_opt,g++,O3,64,4,4096,50,update_emission,284888995,0.6017858850602495,2448,83719,0.029240674159987576,1
no_opt,g++,O3,64,8,4096,50,baum_welch,11420805511,0.9695609779305697,13804,46365272,0.0002977228301389022,1
no_opt,g++,O3,64,8,4096,50,forward_vars,3450739954,0.7224340660936399,2972,42175381,7.046765031002328e-05,1
no_opt,g++,O3,64,8,4096,50,backward_vars,3206865159,0.7730589485630444,2947,1261566,0.002335985592509627,1
no_opt,g++,O3,64,8,4096,50,update_initial,7387916,0.0,393,309461,0.0012699500098558461,1
no_opt,g++,O3,64,8,4096,50,update_transition,4221700636,1.367070477424539,2944,1943129,0.0015150821175536982,1
no_opt,g++,O3,64,8,4096,50,update_emission,500221295,0.6592625210008303,1223,478582,0.002555465938961348,1
no_opt,g++,O3,64,16,4096,50,baum_welch,11899160268,0.9571967311533988,18406,2022430,0.009100933036001246,1
no_opt,g++,O3,64,16,4096,50,forward_vars,3438564353,0.724992130458464,5079,407450,0.012465333169714075,1
no_opt,g++,O3,64,16,4096,50,backward_vars,3203766669,0.7738066045782936,3957,344089,0.01149993170371619,1
no_opt,g++,O3,64,16,4096,50,update_initial,7252310,0.0,480,96606,0.004968635488478977,1
no_opt,g++,O3,64,16,4096,50,update_transition,4216580089,1.3687306258111964,4167,454877,0.009160718172165223,1
no_opt,g++,O3,64,16,4096,50,update_emission,997010414,0.6483855082380313,1865,496207,0.0037585120725826117,1
no_opt,g++,O3,64,32,4096,50,baum_welch,12921434262,0.9304831779671984,32053,3184870,0.010064147045248314,1
no_opt,g++,O3,64,32,4096,50,forward_vars,3442087063,0.7242501570623404,7383,809169,0.009124175543057136,1
no_opt,g++,O3,64,32,4096,50,backward_vars,3200871840,0.7745064257243114,6434,615024,0.010461380368896173,1
no_opt,g++,O3,64,32,4096,50,update_initial,7267427,0.0,973,136209,0.0071434339874751306,1
no_opt,g++,O3,64,32,4096,50,update_transition,4229632964,1.3645066494237772,6917,838368,0.008250553456238787,1
no_opt,g++,O3,64,32,4096,50,update_emission,2007646794,0.6374562556644613,3714,299142,0.012415508353892131,1
no_opt,g++,O3,64,64,4096,50,baum_welch,14908719160,0.8914150760621076,40588,2140271,0.018963953630171133,1
no_opt,g++,O3,64,64,4096,50,forward_vars,3389312851,0.7355272899238182,11518,728330,0.015814260019496658,1
no_opt,g++,O3,64,64,4096,50,backward_vars,3314106478,0.7480434996452157,7435,309744,0.024003693372591558,1
no_opt,g++,O3,64,64,4096,50,update_initial,7296847,0.0,735,111927,0.006566780133479858,1
no_opt,g++,O3,64,64,4096,50,update_transition,4255364643,1.3562556415685292,8322,520764,0.01598036730649584,1
no_opt,g++,O3,64,64,4096,50,update_emission,3905569338,0.6520091171404009,7748,269470,0.028752736853824172,1
no_opt,g++,O3,64,128,4096,50,baum_welch,18921520282,0.83625503681396,58877,5653880,0.010413556707959843,1
no_opt,g++,O3,64,128,4096,50,forward_vars,3433829970,0.725991711231992,14755,1609958,0.009164835355953384,1
no_opt,g++,O3,64,128,4096,50,backward_vars,3363580021,0.7370408292718302,11114,1001209,0.011100579399505997,1
no_opt,g++,O3,64,128,4096,50,update_initial,7463845,0.0,783,144301,0.005426157822884111,1
no_opt,g++,O3,64,128,4096,50,update_transition,4274910954,1.3500543908639273,9773,1044871,0.009353307728896677,1
no_opt,g++,O3,64,128,4096,50,update_emission,7803585532,0.6509605630859381,13992,1378394,0.010150943779499912,1
no_opt,g++,O3,64,256,4096,50,baum_welch,27339539570,0.7640924536608793,51401,505891031,0.00010160488494606262,1
no_opt,g++,O3,64,256,4096,50,forward_vars,3503515478,0.7115516148434724,12977,29356686,0.000442045808576622,1
no_opt,g++,O3,64,256,4096,50,backward_vars,3662391714,0.6769062409472238,5446,255347373,2.1327809000016616e-05,1
no_opt,g++,O3,64,256,4096,50,update_initial,7327208,0.0,487,192900,0.0025246241575946084,1
no_opt,g++,O3,64,256,4096,50,update_transition,4549226985,1.2686468103327668,8465,168063398,5.036789747640352e-05,1
no_opt,g++,O3,64,256,4096,50,update_emission,15577873109,0.6513434531789779,20813,51468031,0.00040438694847292684,1
no_opt,g++,O3,64,512,4096,50,baum_welch,45259096745,0.6854616324049222,93933,1773462989,5.2965864290726396e-05,1
no_opt,g++,O3,64,512,4096,50,forward_vars,3725589701,0.6691375852072122,25127,65969398,0.00038088872661836326,1
no_opt,g++,O3,64,512,4096,50,backward_vars,4877037660,0.5083200050581524,4798,712630476,6.732802148641199e-06,1
no_opt,g++,O3,64,512,4096,50,update_initial,9027307,0.0,460,778922,0.0005905597736358711,1
no_opt,g++,O3,64,512,4096,50,update_transition,5506041917,1.048187135332337,14225,682760372,2.083454251794215e-05,1
no_opt,g++,O3,64,512,4096,50,update_emission,31093653765,0.6522226136970687,42624,309130030,0.00013788372485196601,1
no_opt,g++,O3,64,1024,4096,50,baum_welch,78111232446,0.6566309307622059,160076,3496662442,4.5779654929584994e-05,1
no_opt,g++,O3,64,1024,4096,50,forward_vars,3825302739,0.6516953731750119,52591,74354301,0.000707302728862988,1
no_opt,g++,O3,64,1024,4096,50,backward_vars,4943579708,0.5014778671391051,10414,775903070,1.3421779604506527e-05,1
no_opt,g++,O3,64,1024,4096,50,update_initial,8769924,0.0,643,711082,0.0009042557679705013,1
no_opt,g++,O3,64,1024,4096,50,update_transition,7145852582,0.8076520244117177,29558,1949515883,1.516171284253138e-05,1
no_opt,g++,O3,64,1024,4096,50,update_emission,62140071505,0.6525074734221614,58311,693989120,8.402293107995699e-05,1
no_opt,g++,O3,64,64,256,50,baum_welch,975303928,0.8516484350712058,752,3288838,0.0002286521865777518,2
no_opt,g++,O3,64,64,256,50,forward_vars,226415240,0.6881526879551041,444,3081393,0.00014409067587289255,2
no_opt,g++,O3,64,64,256,50,backward_vars,214159555,0.7234955638565834,63,63941,0.0009852833080496082,2
no_opt,g++,O3,64,64,256,50,update_initial,473429,0.0,7,15981,0.0004380201489268506,2
no_opt,g++,O3,64,64,256,50,update_transition,280963634,1.2838321417781775,10,95233,0.00010500561780055234,2
no_opt,g++,O3,64,64,256,50,update_emission,250974263,0.6341454063757924,8,14851,0.0005386842636859471,2
no_opt,g++,O3,64,64,512,50,baum_welch,1889338977,0.8792663191852417,14464,283044,0.0511015955116519,2
no_opt,g++,O3,64,64,512,50,forward_vars,428418105,0.7273654132800947,4920,80690,0.06097409840128888,2
no_opt,g++,O3,64,64,512,50,backward_vars,416269292,0.7444387130050419,2783,43551,0.0639020918004179,2
no_opt,g++,O3,64,64,512,50,update_initial,902690,0.0,234,9451,0.024759284731774415,2
no_opt,g++,O3,64,64,512,50,update_transition,544198045,1.3256576252492784,3093,71711,0.04313145821422097,2
no_opt,g++,O3,64,64,512,50,update_emission,494605527,0.6435600385031686,1954,32642,0.059861528092641385,2
no_opt,g++,O3,64,64,1024,50,baum_welch,3768501154,0.881640769161882,15644,463356,0.033762377092343684,2
no_opt,g++,O3,64,64,1024,50,forward_vars,861893758,0.7230972706499169,4731,127513,0.0371020993937873,2
no_opt,g++,O3,64,64,1024,50,backward_vars,830508682,0.7462582456181958,3457,106696,0.032400464872160153,2
no_opt,g++,O3,64,64,1024,50,update_initial,1792878,0.0,212,16173,0.013108266864527299,2
no_opt,g++,O3,64,64,1024,50,update_transition,1074388208,1.3429415599096002,2862,97854,0.029247654669201054,2
no_opt,g++,O3,64,64,1024,50,update_emission,991523959,0.6420588208902777,2361,50931,0.04635683571891382,2
no_opt,g++,O3,64,64,2048,50,baum_welch,7522146971,0.8833819038125784,19350,49959671,0.00038731239843432916,2
no_opt,g++,O3,64,64,2048,50,forward_vars,1727143128,0.7216923877312847,5187,5077094,0.0010216474227185866,2
no_opt,g++,O3,64,64,2048,50,backward_vars,1659961677,0.7467328440016751,3381,17453549,0.00019371418386025674,2
no_opt,g++,O3,64,64,2048,50,update_initial,3987630,0.0,346,273474,0.0012652025421063793,2
no_opt,g++,O3,64,64,2048,50,update_transition,2136731177,1.3505120265299522,3410,8445675,0.0004037569525230369,2
no_opt,g++,O3,64,64,2048,50,update_emission,1974181833,0.6449423182388286,3168,18598940,0.00017033228775403328,2
no_opt,g++,O3,64,64,4096,50,baum_welch,14967378272,0.887921503852268,25160,68318549,0.00036827480044987487,2
no_opt,g++,O3,64,64,4096,50,forward_vars,3454592654,0.7216283787072512,7496,42035688,0.0001783246654604535,2
no_opt,g++,O3,64,64,4096,50,backward_vars,3311367358,0.7486622714966076,4410,14815920,0.00029765279510148544,2
no_opt,g++,O3,64,64,4096,50,update_initial,9180396,0.0,773,561324,0.001377101281969059,2
no_opt,g++,O3,64,64,4096,50,update_transition,4235964466,1.3624671194302695,3936,8513306,0.00046233507875788793,2
no_opt,g++,O3,64,64,4096,50,update_emission,3917484565,0.6500259985070292,3532,2205562,0.001601405900174196,2
no_opt,g++,O3,64,64,8192,50,baum_welch,29886923106,0.8893426049155239,109444,8032193,0.013625668606319594,2
no_opt,g++,O3,64,64,8192,50,forward_vars,6849233522,0.7279448387889264,30615,1988289,0.015397661004008974,2
no_opt,g++,O3,64,64,8192,50,backward_vars,6608177536,0.7503115025267989,21582,1946387,0.011088236820324015,2
no_opt,g++,O3,64,64,8192,50,update_initial,14851052,0.0,1621,413062,0.003924350339658453,2
no_opt,g++,O3,64,64,8192,50,update_transition,8472667982,1.362348274772748,23984,1752725,0.013683835170948094,2
no_opt,g++,O3,64,64,8192,50,update_emission,7873637480,0.6468336451781878,20888,1098716,0.019011282260383938,2
no_opt,g++,O3,64,64,16384,50,baum_welch,59788141106,0.8891299698004028,220919,12971048,0.017031700137105345,2
no_opt,g++,O3,64,64,16384,50,forward_vars,13726113668,0.7264786395618533,62538,4443086,0.014075352131378956,2
no_opt,g++,O3,64,64,16384,50,backward_vars,13216985826,0.750275695423145,47945,1850289,0.025912168315328037,2
no_opt,g++,O3,64,64,16384,50,update_initial,29592223,0.0,3082,636604,0.004841314223598972,2
no_opt,g++,O3,64,64,16384,50,update_transition,16956108507,1.36148274861945,45978,2931011,0.01568673744315528,2
no_opt,g++,O3,64,64,16384,50,update_emission,15724936579,0.6477525179721744,41327,1610698,0.025657820398361456,2
