Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Flops,Operational Intensity,Variable
opt_stdc_tp_mem,g++,O3 march=native,128,256,4096,50,update_emission,356202525,0.0,5175193,65298184,0.07925477682503392,0,0.0,0
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,baum_welch,96714661868,1.0989643478985978,96810576,19353905884,0.005002120842182762,106285965312,17.154305620493364,0
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,forward_vars,39638390254,0.6689359972009523,10833219,12103995361,0.0008950118268307885,26515546112,38.24397974415545,0
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,backward_vars,18644545721,2.119193079158638,6500118,3050569785,0.0021307881668407727,39511392256,94.9775840992425,0
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,update_initial,7604664,0.0,23277,54575,0.42651397159871735,0,0.0,0
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,update_transition,37518441706,1.0730463503648586,16758003,4054165171,0.004133527444780074,40259026944,37.537127544373874,0
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,update_emission,836205450,0.0,61317023,140437807,0.4366133615287798,0,0.0,0
opt_stdc_tp_mem,g++,O3 march=native,512,256,4096,50,baum_welch,420247323531,1.0091649402752612,795308908,89767453573,0.008859657663712661,424098865152,8.332038911350908,0
opt_stdc_tp_mem,g++,O3 march=native,512,256,4096,50,forward_vars,167369764486,0.6312026376116269,243630941,47546816888,0.0051240221101212825,105644236800,6.77537587477446,0
opt_stdc_tp_mem,g++,O3 march=native,512,256,4096,50,backward_vars,76761599730,2.0575757817912272,170766182,14020452051,0.012179791448865603,157942808576,14.451669265522375,0
opt_stdc_tp_mem,g++,O3 march=native,512,256,4096,50,update_initial,6772559,0.0,27380,36607,0.7479443822219795,0,0.0,0
opt_stdc_tp_mem,g++,O3 march=native,512,256,4096,50,update_transition,174181828287,0.9215187448344159,211996629,27911000384,0.007595450757169105,160511819776,11.830363510166947,0
opt_stdc_tp_mem,g++,O3 march=native,512,256,4096,50,update_emission,1815431883,0.0,164434923,283247312,0.5805348048633909,0,0.0,0
opt_stdc_tp_mem,g++,O3 march=native,1024,256,4096,50,baum_welch,2014152295003,0.8412005820113401,78051535837,375875388438,0.20765269085947208,1694306082816,0.3391801616727487,0
opt_stdc_tp_mem,g++,O3 march=native,1024,256,4096,50,forward_vars,931215873706,0.4528935536993979,54134675077,176869618785,0.30607107907438463,421741666304,0.12172814423707047,0
opt_stdc_tp_mem,g++,O3 march=native,1024,256,4096,50,backward_vars,362236630416,1.7435169730976599,22384482683,57494497375,0.38933260929302976,631565713408,0.44085067373455367,0
opt_stdc_tp_mem,g++,O3 march=native,1024,256,4096,50,update_initial,8130108,0.0,32942,34646,0.9508168331120476,0,0.0,0
opt_stdc_tp_mem,g++,O3 march=native,1024,256,4096,50,update_transition,716515932743,0.8946049540728266,1178062902,140937047926,0.00835878797900287,640998703104,8.50175718036489,0
opt_stdc_tp_mem,g++,O3 march=native,1024,256,4096,50,update_emission,4036698996,0.0,348372463,568011828,0.6133190293354244,0,0.0,0
opt_stdc_tp_mem,g++,O3 march=native,256,4,4096,50,baum_welch,85744483212,1.2395662243273653,14780983,16601667937,0.0008903312038339079,106285965312,112.35505838820058,1
opt_stdc_tp_mem,g++,O3 march=native,256,4,4096,50,forward_vars,39888887071,0.6647351695925685,4045355,12157681744,0.0003327406560873699,26515546112,102.41509286576827,1
opt_stdc_tp_mem,g++,O3 march=native,256,4,4096,50,backward_vars,19528915518,2.0232251104564383,3239093,3031075079,0.0010686284290485567,39511392256,190.59826439067973,1
opt_stdc_tp_mem,g++,O3 march=native,256,4,4096,50,update_initial,6378830,0.0,20864,52771,0.39536866839741525,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,4,4096,50,update_transition,26244320216,1.5340091346490985,6211272,1407525876,0.004412900754373059,40259026944,101.27511659447534,1
opt_stdc_tp_mem,g++,O3 march=native,256,4,4096,50,update_emission,16559068,0.0,171978,1569883,0.10954829117838719,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,8,4096,50,baum_welch,83628210196,1.2709343541240075,19221251,16278360664,0.0011807854240819394,106285965312,86.40011037783128,1
opt_stdc_tp_mem,g++,O3 march=native,256,8,4096,50,forward_vars,39614106225,0.6693460647931102,5687259,12258142598,0.000463957647297064,26515546112,72.84799373476748,1
opt_stdc_tp_mem,g++,O3 march=native,256,8,4096,50,backward_vars,18731583999,2.109346025307275,3987907,3011057618,0.0013244206873227625,39511392256,154.8094035292197,1
opt_stdc_tp_mem,g++,O3 march=native,256,8,4096,50,update_initial,6536974,0.0,25214,66970,0.37649693892787817,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,8,4096,50,update_transition,25189619065,1.5982388157643226,8099515,1003161734,0.008073987200153709,40259026944,77.66481030036984,1
opt_stdc_tp_mem,g++,O3 march=native,256,8,4096,50,update_emission,26296775,0.0,252825,2217968,0.11398947144413264,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,16,4096,50,baum_welch,85592961292,1.2417605806323946,14839918,16904955297,0.0008778442615955058,106285965312,111.90885340471557,1
opt_stdc_tp_mem,g++,O3 march=native,256,16,4096,50,forward_vars,39284809485,0.6749567188845437,3804386,12213483289,0.0003114906624080288,26515546112,108.90204306292789,1
opt_stdc_tp_mem,g++,O3 march=native,256,16,4096,50,backward_vars,18718889499,2.1107765104394027,3146061,2979252209,0.001055990154340102,39511392256,196.23443537808072,1
opt_stdc_tp_mem,g++,O3 march=native,256,16,4096,50,update_initial,6588419,0.0,36794,93338,0.3942017184855043,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,16,4096,50,update_transition,27474899688,1.465302053917366,6311540,1702396175,0.0037074448901413914,40259026944,99.66621395095333,1
opt_stdc_tp_mem,g++,O3 march=native,256,16,4096,50,update_emission,46656175,0.0,388950,5746856,0.06768048477289147,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,32,4096,50,baum_welch,87577753540,1.213618310767189,20361978,17755354463,0.0011468077442459337,106285965312,81.55976830934598,1
opt_stdc_tp_mem,g++,O3 march=native,256,32,4096,50,forward_vars,39100487139,0.6781385105955009,5074608,12152643214,0.0004175723676437721,26515546112,81.6428398016162,1
opt_stdc_tp_mem,g++,O3 march=native,256,32,4096,50,backward_vars,18701024045,2.1127929765195916,4036074,2913240061,0.0013854244468320869,39511392256,152.96188920222968,1
opt_stdc_tp_mem,g++,O3 march=native,256,32,4096,50,update_initial,6405028,0.0,20891,51648,0.404488073110285,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,32,4096,50,update_transition,29623446318,1.359025770054902,9510870,2674199436,0.003556529805505501,40259026944,66.13982695589362,1
opt_stdc_tp_mem,g++,O3 march=native,256,32,4096,50,update_emission,86762278,0.0,819486,11165469,0.07339467782320654,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,64,4096,50,baum_welch,92412293031,1.1501279951612717,28867267,19060874907,0.0015144775431792303,106285965312,57.52945743010587,1
opt_stdc_tp_mem,g++,O3 march=native,256,64,4096,50,forward_vars,39395893899,0.673053546645709,5666625,12190249185,0.00046484898823665843,26515546112,73.11325665629894,1
opt_stdc_tp_mem,g++,O3 march=native,256,64,4096,50,backward_vars,18709501596,2.1118356388738513,4490744,3019622849,0.0014871870510210197,39511392256,137.4751052386865,1
opt_stdc_tp_mem,g++,O3 march=native,256,64,4096,50,update_initial,6487147,0.0,21213,64769,0.32751779400639197,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,64,4096,50,update_transition,34056053511,1.182140112946336,12547717,3816863062,0.003287442278168899,40259026944,50.13241022251299,1
opt_stdc_tp_mem,g++,O3 march=native,256,64,4096,50,update_emission,182846771,0.0,5086153,30008059,0.16949290189012226,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,128,4096,50,baum_welch,92005354717,1.1552149941590448,48674720,18411474052,0.0026437166227172653,106285965312,34.11870079581352,1
opt_stdc_tp_mem,g++,O3 march=native,256,128,4096,50,forward_vars,39379218994,0.6733385473195909,6780038,12181997183,0.0005565621053879044,26515546112,61.10664984473539,1
opt_stdc_tp_mem,g++,O3 march=native,256,128,4096,50,backward_vars,18677238982,2.115483573031255,5144295,3023755544,0.0017012932841769435,39511392256,120.00973972138067,1
opt_stdc_tp_mem,g++,O3 march=native,256,128,4096,50,update_initial,6424671,0.0,21114,48701,0.43354345906654895,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,128,4096,50,update_transition,33487509034,1.2022102600442706,13489683,3132966343,0.004305722284613767,40259026944,46.631733006624394,1
opt_stdc_tp_mem,g++,O3 march=native,256,128,4096,50,update_emission,392106115,0.0,22300295,68349842,0.3262669575739473,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,baum_welch,94959543430,1.1192762883316656,93253340,18403520079,0.00506714691535616,106285965312,17.80867267595992,1
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,forward_vars,39575682320,0.6699959307738854,8297957,12234228236,0.0006782574952772853,26515546112,49.92860387201332,1
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,backward_vars,18714921003,2.1112241002602326,6459712,3042158490,0.0021233975880066655,39511392256,95.57167626048964,1
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,update_initial,6406343,0.0,21561,43932,0.49078120732040426,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,update_transition,35765088090,1.1256515527849773,14641674,2983204229,0.004908036083372018,40259026944,42.962798925860525,1
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,update_emission,831788693,0.0,62600735,139340453,0.4492646152083344,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,512,4096,50,baum_welch,98890208886,1.0747875498425308,188907147,20698007566,0.009126827613606255,106285965312,8.791187810379668,1
opt_stdc_tp_mem,g++,O3 march=native,256,512,4096,50,forward_vars,39706813954,0.6677832712218621,11269244,12317188156,0.0009149201796118117,26515546112,36.764259252883335,1
opt_stdc_tp_mem,g++,O3 march=native,256,512,4096,50,backward_vars,18770899771,2.1049279862994585,8431394,3067349677,0.0027487554038006733,39511392256,73.22223395087455,1
opt_stdc_tp_mem,g++,O3 march=native,256,512,4096,50,update_initial,6531350,0.0,18603,42583,0.4368644764342578,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,512,4096,50,update_transition,38553358820,1.0442417515932532,15406926,5026615045,0.0030650698058378965,40259026944,40.828864628803956,1
opt_stdc_tp_mem,g++,O3 march=native,256,512,4096,50,update_emission,1785320496,0.0,152432154,282286222,0.539991477161078,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,1024,4096,50,baum_welch,97930947455,1.085315399004377,387469755,18629432974,0.020798794871575998,106285965312,4.286058941555322,1
opt_stdc_tp_mem,g++,O3 march=native,256,1024,4096,50,forward_vars,39159448563,0.6771174540249616,15093011,12011433093,0.0012565537253665323,26515546112,27.450149476469605,1
opt_stdc_tp_mem,g++,O3 march=native,256,1024,4096,50,backward_vars,18797413068,2.101959036228378,8466121,2946118126,0.002873652935123349,39511392256,72.9218852411866,1
opt_stdc_tp_mem,g++,O3 march=native,256,1024,4096,50,update_initial,7531972,0.0,14742,33527,0.439705312136487,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,1024,4096,50,update_transition,36057528789,1.116522077250112,18674841,3102957388,0.006018400727067929,40259026944,33.68421160854864,1
opt_stdc_tp_mem,g++,O3 march=native,256,1024,4096,50,update_emission,3838524388,0.0,343718412,564394692,0.6090036225925385,0,0.0,1
opt_stdc_tp_mem,g++,O3 march=native,256,256,1024,50,baum_welch,23369867587,1.1369979410059206,22032304,4491250718,0.004905605450103042,26571491328,18.8441277861816,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,1024,50,forward_vars,9722876422,0.6817824520530557,1969552,2975982353,0.0006618157523731794,6628886528,52.58878770400578,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,1024,50,backward_vars,4742565232,2.0828070001758068,1423281,730040575,0.0019495916374237144,9877848064,108.4405510928622,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,1024,50,update_initial,1659564,0.0,6510,15275,0.42618657937806875,0,0.0,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,1024,50,update_transition,8680796437,1.1594278023962377,3685046,749273517,0.004918158611496741,10064756736,42.67567460487603,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,1024,50,update_emission,205838032,0.0,14628166,34800177,0.4203474597270008,0,0.0,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,2048,50,baum_welch,48357840186,1.0989527748053838,46397431,10015105752,0.004632744990309714,53142982656,17.89666121816098,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,2048,50,forward_vars,19673436340,0.6738920861041605,4260861,6077343463,0.000701105841053894,13257773056,48.617569078174576,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,2048,50,backward_vars,9390794077,2.103730096306317,3268841,1535408289,0.002128971833367509,19755696128,94.43186499435122,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,2048,50,update_initial,3220409,0.0,13920,27591,0.5045123409807546,0,0.0,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,2048,50,update_transition,18843018759,1.0682743423150036,6966707,2329855332,0.0029901886629242437,20129513472,45.14667374413765,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,2048,50,update_emission,415327143,0.0,31316050,70234617,0.4458777072849988,0,0.0,2
