Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Variable
no_opt,g++,O1,2,64,4096,50,baum_welch,393193475,0.23265916098938316,212,1703,0.12448620082207869,0
no_opt,g++,O1,2,64,4096,50,forward_vars,26705531,0.12883623246435355,28,289,0.09688581314878893,0
no_opt,g++,O1,2,64,4096,50,backward_vars,17920074,0.15679935250267382,8,130,0.06153846153846154,0
no_opt,g++,O1,2,64,4096,50,update_initial,7012052,0.002336548559537208,2,31,0.06451612903225806,0
no_opt,g++,O1,2,64,4096,50,update_transition,25414045,0.22177091446875144,4,110,0.03636363636363636,0
no_opt,g++,O1,2,64,4096,50,update_emission,279945871,0.28425883802372637,22,277,0.07942238267148015,0
no_opt,g++,O1,4,64,4096,50,baum_welch,523616473,0.3889513078783524,297,3043,0.09760105159382189,0
no_opt,g++,O1,4,64,4096,50,forward_vars,39804347,0.2887467542175733,56,470,0.11914893617021277,0
no_opt,g++,O1,4,64,4096,50,backward_vars,63273156,0.16494527315817786,32,187,0.1711229946524064,0
no_opt,g++,O1,4,64,4096,50,update_initial,7155000,0.004579734451432564,12,154,0.07792207792207792,0
no_opt,g++,O1,4,64,4096,50,update_transition,47023012,0.47943300612049267,28,101,0.27722772277227725,0
no_opt,g++,O1,4,64,4096,50,update_emission,328898048,0.483901248328479,18,555,0.032432432432432434,0
no_opt,g++,O1,8,64,4096,50,baum_welch,979404636,0.5010612998568653,297,7995,0.03714821763602252,0
no_opt,g++,O1,8,64,4096,50,forward_vars,97473762,0.43139338358562584,55,1498,0.036715620827770364,0
no_opt,g++,O1,8,64,4096,50,backward_vars,85996049,0.46677493288092803,27,695,0.03884892086330935,0
no_opt,g++,O1,8,64,4096,50,update_initial,5985963,0.010948280168119983,20,126,0.15873015873015872,0
no_opt,g++,O1,8,64,4096,50,update_transition,132247520,0.6818845147341893,11,781,0.014084507042253521,0
no_opt,g++,O1,8,64,4096,50,update_emission,626237868,0.508286656341261,7,1719,0.004072134962187318,0
no_opt,g++,O1,16,64,4096,50,baum_welch,2170261674,0.6062745703723836,464,23834,0.01946798690945708,0
no_opt,g++,O1,16,64,4096,50,forward_vars,363209614,0.4431727624919091,79,2545,0.031041257367387033,0
no_opt,g++,O1,16,64,4096,50,backward_vars,354149050,0.44430991979224566,53,3249,0.01631271160357033,0
no_opt,g++,O1,16,64,4096,50,update_initial,6161413,0.021273042401150515,72,375,0.192,0
no_opt,g++,O1,16,64,4096,50,update_transition,418683947,0.8615332557758657,35,4023,0.008699975142928163,0
no_opt,g++,O1,16,64,4096,50,update_emission,996273096,0.6389981889062274,20,3845,0.005201560468140442,0
no_opt,g++,O1,32,64,4096,50,baum_welch,6794921613,0.5841608380596929,641,214908,0.002982671654847656,0
no_opt,g++,O1,32,64,4096,50,forward_vars,1610752978,0.39112500091866975,152,20797,0.0073087464538154545,0
no_opt,g++,O1,32,64,4096,50,backward_vars,1538627756,0.40489664479964055,99,51557,0.0019202048218476637,0
no_opt,g++,O1,32,64,4096,50,update_initial,6578347,0.03984952450820852,13,15857,0.0008198272056505014,0
no_opt,g++,O1,32,64,4096,50,update_transition,1648717349,0.8751291280310292,48,50973,0.0009416750044141016,0
no_opt,g++,O1,32,64,4096,50,update_emission,1953377947,0.6518110895822457,19,56327,0.0003373160296127967,0
no_opt,g++,O1,64,64,4096,50,baum_welch,25381295621,0.5236289553715214,4557,6239998,0.0007302886956053512,0
no_opt,g++,O1,64,64,4096,50,forward_vars,7509531241,0.3319690691729556,1094,2225964,0.0004914724586740846,0
no_opt,g++,O1,64,64,4096,50,backward_vars,7367565682,0.3364877783250416,1177,1587212,0.0007415518531865939,0
no_opt,g++,O1,64,64,4096,50,update_initial,7880592,0.06652901203361372,110,119881,0.0009175765967918186,0
no_opt,g++,O1,64,64,4096,50,update_transition,6565577922,0.8790334030857002,637,1472365,0.00043263728762908655,0
no_opt,g++,O1,64,64,4096,50,update_emission,3892306957,0.6542307284939038,593,510231,0.0011622186813423723,0
no_opt,g++,O1,128,64,4096,50,baum_welch,98247086063,0.48844487264719455,116649,4921945873,2.3699773018613203e-05,0
no_opt,g++,O1,128,64,4096,50,forward_vars,32439668886,0.30574174264400045,36324,3977901736,9.131447283191512e-06,0
no_opt,g++,O1,128,64,4096,50,backward_vars,31747883293,0.3115386631832797,23307,567042697,4.110272493289866e-05,0
no_opt,g++,O1,128,64,4096,50,update_initial,11819897,0.08871278658350407,2128,1879402,0.0011322750534478521,0
no_opt,g++,O1,128,64,4096,50,update_transition,26228613474,0.8801627748597627,37082,276954472,0.0001338920427325687,0
no_opt,g++,O1,128,64,4096,50,update_emission,7771747666,0.6553138175446264,11738,96219346,0.00012199209917722783,0
no_opt,g++,O1,256,64,4096,50,baum_welch,391736086583,0.463595984041469,533015,56676038533,9.404591672186977e-06,0
no_opt,g++,O1,256,64,4096,50,forward_vars,137646807454,0.28744671772516445,211916,39461906083,5.370141005208373e-06,0
no_opt,g++,O1,256,64,4096,50,backward_vars,133438596736,0.2961016768946607,129041,12342682832,1.045485829591639e-05,0
no_opt,g++,O1,256,64,4096,50,update_initial,20359595,0.10300558532721305,9053,5033781,0.0017984493167263335,0
no_opt,g++,O1,256,64,4096,50,update_transition,104909212426,0.8802067495181636,142587,3542076846,4.025519665419478e-05,0
no_opt,g++,O1,256,64,4096,50,update_emission,15666480318,0.6501694737583751,22475,1321485238,1.700737878390133e-05,0
no_opt,g++,O1,512,64,4096,50,baum_welch,1608896464332,0.4386472378985657,15059155,375222243475,4.0133961303931467e-05,0
no_opt,g++,O1,512,64,4096,50,forward_vars,553628148757,0.28548415689277507,6288440,149600946310,4.2034760842817295e-05,0
no_opt,g++,O1,512,64,4096,50,backward_vars,604064568719,0.2614667649038561,6689320,191781912923,3.4879827289478265e-05,0
no_opt,g++,O1,512,64,4096,50,update_initial,35122309,0.11941993904785701,106353,10989988,0.00967726261393552,0
no_opt,g++,O1,512,64,4096,50,update_transition,419614205183,0.880254249960183,1765670,29774038892,5.930233403686521e-05,0
no_opt,g++,O1,512,64,4096,50,update_emission,31495901148,0.6468058949090781,121766,4050752085,3.0060096852360194e-05,0
no_opt,g++,O1,1024,64,4096,50,baum_welch,8551238633408,0.3252827411510836,157811009546,1618412635865,0.09750974878026336,0
no_opt,g++,O1,1024,64,4096,50,forward_vars,4020958852942,0.15712272746928135,137657703708,420494041180,0.32737135423299174,0
no_opt,g++,O1,1024,64,4096,50,backward_vars,2787012930549,0.2266102559070621,19501425777,1063250797857,0.01834132249541261,0
no_opt,g++,O1,1024,64,4096,50,update_initial,138097179,0.060744238663991826,14983107,24897878,0.6017824892547068,0
no_opt,g++,O1,1024,64,4096,50,update_transition,1679924126214,0.8794854045901059,622128040,125909575651,0.004941070103551405,0
no_opt,g++,O1,1024,64,4096,50,update_emission,63103566053,0.6456603264192708,11579596,8729198631,0.0013265359730591287,0
no_opt,g++,O1,64,2,4096,50,baum_welch,24671244030,0.43922346075549723,1468,4041067,0.00036327039368562805,1
no_opt,g++,O1,64,2,4096,50,forward_vars,7887244437,0.3160713625541209,382,1324775,0.00028835085203147704,1
no_opt,g++,O1,64,2,4096,50,backward_vars,8023436039,0.30898181227465504,185,563014,0.00032858863189902913,1
no_opt,g++,O1,64,2,4096,50,update_initial,7985796,0.06565256613116588,129,196347,0.0006570001069535058,1
no_opt,g++,O1,64,2,4096,50,update_transition,8523902211,0.6770798351665885,170,1188044,0.00014309234338122156,1
no_opt,g++,O1,64,2,4096,50,update_emission,190617842,0.4840821144119342,113,222028,0.0005089448177707317,1
no_opt,g++,O1,64,4,4096,50,baum_welch,22268561009,0.4901689277357652,2186,6956245,0.00031425000125786254,1
no_opt,g++,O1,64,4,4096,50,forward_vars,7664623254,0.32525174602665474,644,1876636,0.00034316724180928,1
no_opt,g++,O1,64,4,4096,50,backward_vars,7388010653,0.3355566098152999,268,1568904,0.0001708198844543707,1
no_opt,g++,O1,64,4,4096,50,update_initial,8214759,0.06382268792060729,55,346025,0.00015894805288635215,1
no_opt,g++,O1,64,4,4096,50,update_transition,6811435153,0.8473048886706476,267,2540974,0.00010507781661677765,1
no_opt,g++,O1,64,4,4096,50,update_emission,360066216,0.47614068852269104,176,458710,0.0003836846809531076,1
no_opt,g++,O1,64,8,4096,50,baum_welch,22029305485,0.5026800166505567,33977,1449690,0.023437424552835432,1
no_opt,g++,O1,64,8,4096,50,forward_vars,7532357394,0.3309630658239582,9590,301494,0.03180826152427577,1
no_opt,g++,O1,64,8,4096,50,backward_vars,7297666667,0.3397107488083081,7417,358890,0.02066649948452172,1
no_opt,g++,O1,64,8,4096,50,update_initial,7829975,0.06695908990769447,778,48050,0.01619146722164412,1
no_opt,g++,O1,64,8,4096,50,update_transition,6606429133,0.8735978526086462,8186,345147,0.023717430544087013,1
no_opt,g++,O1,64,8,4096,50,update_emission,549813043,0.5997987064850333,2287,158227,0.014453917472997655,1
no_opt,g++,O1,64,16,4096,50,baum_welch,22407728526,0.5083229023764548,102406,1237961,0.08272150738189653,1
no_opt,g++,O1,64,16,4096,50,forward_vars,7519280770,0.3315386367731019,22624,245257,0.09224609287400563,1
no_opt,g++,O1,64,16,4096,50,backward_vars,7262879999,0.3413378450891847,27780,226317,0.12274818064926629,1
no_opt,g++,O1,64,16,4096,50,update_initial,8887439,0.05899202233624332,2833,46015,0.06156688036509834,1
no_opt,g++,O1,64,16,4096,50,update_transition,6575284654,0.877735734298447,30181,231554,0.13034108674434472,1
no_opt,g++,O1,64,16,4096,50,update_emission,1000941049,0.6458393375372499,6766,138125,0.04898461538461538,1
no_opt,g++,O1,64,32,4096,50,baum_welch,23327955075,0.5154202957500337,805,3587080,0.0002244165170556553,1
no_opt,g++,O1,64,32,4096,50,forward_vars,7514661851,0.33174241841211494,290,570268,0.0005085328301780917,1
no_opt,g++,O1,64,32,4096,50,backward_vars,7246476988,0.3421104920508719,76,522471,0.00014546261897789543,1
no_opt,g++,O1,64,32,4096,50,update_initial,8747251,0.059937459208613084,82,190234,0.00043104807763070743,1
no_opt,g++,O1,64,32,4096,50,update_transition,6564016382,0.8792425198429372,63,834658,7.548001696503238e-05,1
no_opt,g++,O1,64,32,4096,50,update_emission,1954128250,0.6549145420726608,19,914888,2.0767569363681676e-05,1
no_opt,g++,O1,64,64,4096,50,baum_welch,25396715649,0.523311025554728,95825,5133427,0.018666867182488424,1
no_opt,g++,O1,64,64,4096,50,forward_vars,7514549220,0.33174739069710957,23358,1030666,0.02266301595279169,1
no_opt,g++,O1,64,64,4096,50,backward_vars,7374751127,0.3361599280175953,30214,1182307,0.025555122315946706,1
no_opt,g++,O1,64,64,4096,50,update_initial,8144004,0.06437717859667064,1582,206157,0.007673763199891345,1
no_opt,g++,O1,64,64,4096,50,update_transition,6565975071,0.8789802339473427,21301,1122735,0.01897242002787835,1
no_opt,g++,O1,64,64,4096,50,update_emission,3896790116,0.6534780524987351,11752,1241357,0.00946705903297762,1
no_opt,g++,O1,64,128,4096,50,baum_welch,29427026771,0.5377281589179821,767,328689459,2.333509575675197e-06,1
no_opt,g++,O1,64,128,4096,50,forward_vars,7621236027,0.3271033841713088,344,49968637,6.884318257470181e-06,1
no_opt,g++,O1,64,128,4096,50,backward_vars,7420433924,0.33409040945460483,62,176925920,3.504291513645937e-07,1
no_opt,g++,O1,64,128,4096,50,update_initial,8894530,0.05894499203443015,50,643595,7.768860851933282e-05,1
no_opt,g++,O1,64,128,4096,50,update_transition,6565776172,0.8790068611556074,51,44063876,1.157410664463562e-06,1
no_opt,g++,O1,64,128,4096,50,update_emission,7768701478,0.6538835925650431,55,56400757,9.751642163242597e-07,1
no_opt,g++,O1,64,256,4096,50,baum_welch,37128716506,0.5626496718954479,100631,115529788,0.0008710394240488003,1
no_opt,g++,O1,64,256,4096,50,forward_vars,7563987094,0.3295791049111486,25627,29110018,0.000880349850694012,1
no_opt,g++,O1,64,256,4096,50,backward_vars,7422557991,0.33399480489151495,15843,36368893,0.00043561952793009124,1
no_opt,g++,O1,64,256,4096,50,update_initial,9557819,0.05485435537124107,740,510875,0.0014484952287741619,1
no_opt,g++,O1,64,256,4096,50,update_transition,6567729898,0.8787453798545355,15240,13381017,0.0011389268842570037,1
no_opt,g++,O1,64,256,4096,50,update_emission,15520409599,0.6537550184663783,38829,34700544,0.0011189738120532058,1
no_opt,g++,O1,64,512,4096,50,baum_welch,53730439557,0.5773989358692713,1172,2197917103,5.332321216302033e-07,1
no_opt,g++,O1,64,512,4096,50,forward_vars,7867269794,0.3168738534810695,587,67071239,8.751888421205399e-06,1
no_opt,g++,O1,64,512,4096,50,backward_vars,7959428117,0.3114665741757336,34,832510020,4.0840349284925124e-08,1
no_opt,g++,O1,64,512,4096,50,update_initial,8850719,0.059236769351732894,91,684233,0.00013299563160502345,1
no_opt,g++,O1,64,512,4096,50,update_transition,6813856757,0.847003761573205,212,901293400,2.3521752184138926e-07,1
no_opt,g++,O1,64,512,4096,50,update_emission,31035125447,0.6534526229846562,72,394438659,1.8253788860994986e-07,1
no_opt,g++,O1,64,1024,4096,50,baum_welch,85090322820,0.6027803615283076,101888,3221152847,3.16309113039739e-05,1
no_opt,g++,O1,64,1024,4096,50,forward_vars,7945449284,0.3137559635576676,22577,76833329,0.000293843834359956,1
no_opt,g++,O1,64,1024,4096,50,backward_vars,8030465834,0.30871133247386656,5355,744501541,7.192731922095511e-06,1
no_opt,g++,O1,64,1024,4096,50,update_initial,9881264,0.053058798955275356,319,773965,0.00041216334071954156,1
no_opt,g++,O1,64,1024,4096,50,update_transition,7021793927,0.8219213443174577,19600,1765850972,1.1099464400328795e-05,1
no_opt,g++,O1,64,1024,4096,50,update_emission,62033248777,0.6536311067917745,50103,631160369,7.938236058671167e-05,1
no_opt,g++,O1,64,64,256,50,baum_welch,1615062657,0.5143136883264585,430,293446,0.0014653462647301377,2
no_opt,g++,O1,64,64,256,50,forward_vars,475570336,0.32762400050115825,212,65917,0.003216165784243822,2
no_opt,g++,O1,64,64,256,50,backward_vars,465694565,0.3327148299443864,35,66348,0.0005275215530234521,2
no_opt,g++,O1,64,64,256,50,update_initial,505445,0.0648300012859955,3,12925,0.0002321083172147002,2
no_opt,g++,O1,64,64,256,50,update_transition,422289781,0.8541768241367886,5,63558,7.866830296736838e-05,2
no_opt,g++,O1,64,64,256,50,update_emission,248454117,0.6405777369348241,11,32421,0.00033928626507510564,2
no_opt,g++,O1,64,64,512,50,baum_welch,3203541775,0.5185815515079399,2499,775892,0.0032208090816763157,2
no_opt,g++,O1,64,64,512,50,forward_vars,945279720,0.32965534476927105,1934,202007,0.009573925656041623,2
no_opt,g++,O1,64,64,512,50,backward_vars,927624615,0.3340650635925611,112,128461,0.0008718599419279003,2
no_opt,g++,O1,64,64,512,50,update_initial,986171,0.06645500628187201,7,26605,0.00026310843826348433,2
no_opt,g++,O1,64,64,512,50,update_transition,833435466,0.8655982585699082,75,161485,0.00046443942161810694,2
no_opt,g++,O1,64,64,512,50,update_emission,491461424,0.64767718574795,68,190382,0.0003571766238404891,2
no_opt,g++,O1,64,64,1024,50,baum_welch,6373391404,0.5213229687909499,676,12320860,5.48662999173759e-05,2
no_opt,g++,O1,64,64,1024,50,forward_vars,1883025089,0.3309743601615921,296,400666,0.0007387699480365192,2
no_opt,g++,O1,64,64,1024,50,backward_vars,1848249692,0.33533020710493916,48,376461,0.0001275032473483309,2
no_opt,g++,O1,64,64,1024,50,update_initial,1979160,0.0662260757088866,10,86737,0.000115291052261434,2
no_opt,g++,O1,64,64,1024,50,update_transition,1652957864,0.8728840628208536,39,428799,9.095170464483359e-05,2
no_opt,g++,O1,64,64,1024,50,update_emission,978207045,0.6507995492917351,46,10907567,4.217255782155636e-06,2
no_opt,g++,O1,64,64,2048,50,baum_welch,12704968759,0.5230387246165128,659,2632898,0.00025029454236358566,2
no_opt,g++,O1,64,64,2048,50,forward_vars,3757815225,0.33169966413130386,252,506771,0.0004972660235096325,2
no_opt,g++,O1,64,64,2048,50,backward_vars,3681974425,0.336653045600663,109,791491,0.00013771476870867767,2
no_opt,g++,O1,64,64,2048,50,update_initial,4413180,0.059400251066124655,26,55127,0.00047163821720753893,2
no_opt,g++,O1,64,64,2048,50,update_transition,3288886733,0.8774036281169796,55,623355,8.823222722204843e-05,2
no_opt,g++,O1,64,64,2048,50,update_emission,1950795441,0.6526739714684416,29,232618,0.0001246679104798425,2
no_opt,g++,O1,64,64,4096,50,baum_welch,25413057734,0.5229745059060275,3450,134126510,2.5721984416056155e-05,2
no_opt,g++,O1,64,64,4096,50,forward_vars,7547868676,0.33028291866375337,810,66648814,1.2153254520027918e-05,2
no_opt,g++,O1,64,64,4096,50,backward_vars,7358536496,0.33690066079683134,755,59302031,1.2731435791802813e-05,2
no_opt,g++,O1,64,64,4096,50,update_initial,8835807,0.059336741963693866,114,378875,0.0003008907951171231,2
no_opt,g++,O1,64,64,4096,50,update_transition,6564799638,0.879137616111354,665,5851138,0.00011365310474646129,2
no_opt,g++,O1,64,64,4096,50,update_emission,3892286054,0.6542342419522489,418,1450335,0.0002882092757880076,2
no_opt,g++,O1,64,64,8192,50,baum_welch,50726823698,0.5239981667736077,66249,16800665,0.003943236770687351,2
no_opt,g++,O1,64,64,8192,50,forward_vars,15028799645,0.33175398633108866,19257,4598781,0.00418741401253941,2
no_opt,g++,O1,64,64,8192,50,backward_vars,14701736605,0.3372521049189345,12250,4217582,0.002904507843593794,2
no_opt,g++,O1,64,64,8192,50,update_initial,18143968,0.05779198905112708,812,555475,0.0014618119627345966,2
no_opt,g++,O1,64,64,8192,50,update_transition,13118222185,0.8799000691723686,16741,4145497,0.0040383577650641165,2
no_opt,g++,O1,64,64,8192,50,update_emission,7775595288,0.6549895465701352,11374,2577644,0.004412556582677825,2
no_opt,g++,O1,64,64,16384,50,baum_welch,101470048216,0.5239134718339218,90036,29909490,0.0030102820208569255,2
no_opt,g++,O1,64,64,16384,50,forward_vars,30033658756,0.332018435216718,22388,7862804,0.0028473302908224598,2
no_opt,g++,O1,64,64,16384,50,backward_vars,29453203626,0.33668266983515,26297,7331197,0.0035869995036281253,2
no_opt,g++,O1,64,64,16384,50,update_initial,36131314,0.05804250573339237,2002,867421,0.0023079911600018908,2
no_opt,g++,O1,64,64,16384,50,update_transition,26221935898,0.8803869136817154,19951,6825410,0.0029230478462099713,2
