Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Variable
no_opt,icc,O1,2,64,4096,50,baum_welch,245132321,0.47845532780640543,275,5201,0.05287444722168814,0
no_opt,icc,O1,2,64,4096,50,forward_vars,19816379,0.17362606962654478,55,738,0.07452574525745258,0
no_opt,icc,O1,2,64,4096,50,backward_vars,13369392,0.21017081405048188,12,402,0.029850746268656716,0
no_opt,icc,O1,2,64,4096,50,update_initial,6157392,0.0026608668085449164,17,223,0.07623318385650224,0
no_opt,icc,O1,2,64,4096,50,update_transition,10874062,0.5183064065663778,16,247,0.06477732793522267,0
no_opt,icc,O1,2,64,4096,50,update_emission,163477666,0.6446255967466529,10,1147,0.008718395815170008,0
no_opt,icc,O1,4,64,4096,50,baum_welch,412525241,0.6188007123665918,245,4080,0.06004901960784314,0
no_opt,icc,O1,4,64,4096,50,forward_vars,30649220,0.37499734087849546,56,496,0.11290322580645161,0
no_opt,icc,O1,4,64,4096,50,backward_vars,23364023,0.4466956739427966,17,444,0.038288288288288286,0
no_opt,icc,O1,4,64,4096,50,update_initial,6794227,0.004822918044981423,12,173,0.06936416184971098,0
no_opt,icc,O1,4,64,4096,50,update_transition,25165842,0.8958326925838603,8,169,0.047337278106508875,0
no_opt,icc,O1,4,64,4096,50,update_emission,291625053,0.7227217752104447,22,929,0.023681377825618945,0
no_opt,icc,O1,8,64,4096,50,baum_welch,816294882,0.7276303871276752,355,4848,0.07322607260726073,0
no_opt,icc,O1,8,64,4096,50,forward_vars,80471876,0.5225370413882237,80,769,0.10403120936280884,0
no_opt,icc,O1,8,64,4096,50,backward_vars,60332601,0.6653252028700039,19,563,0.03374777975133215,0
no_opt,icc,O1,8,64,4096,50,update_initial,6262897,0.010464166982148996,13,123,0.10569105691056911,0
no_opt,icc,O1,8,64,4096,50,update_transition,79861401,1.1291754824085793,17,630,0.026984126984126985,0
no_opt,icc,O1,8,64,4096,50,update_emission,557096193,0.7566512880478434,47,920,0.051086956521739134,0
no_opt,icc,O1,16,64,4096,50,baum_welch,1895786112,0.8029454669831446,335,90651,0.003695491500369549,0
no_opt,icc,O1,16,64,4096,50,forward_vars,275658963,0.5839266253062122,71,21116,0.0033623792384921388,0
no_opt,icc,O1,16,64,4096,50,backward_vars,209677300,0.7504481219473925,27,7963,0.0033906819038050985,0
no_opt,icc,O1,16,64,4096,50,update_initial,6401216,0.020476109539187555,4,5917,0.0006760182524928173,0
no_opt,icc,O1,16,64,4096,50,update_transition,297897828,1.2108518763688334,48,23733,0.0020225003160156746,0
no_opt,icc,O1,16,64,4096,50,update_emission,1075232146,0.784067986747115,48,22133,0.0021687073600506032,0
no_opt,icc,O1,32,64,4096,50,baum_welch,5193186085,0.8438372577592701,7627,685875,0.011120102059413158,0
no_opt,icc,O1,32,64,4096,50,forward_vars,1004708656,0.6270531822709806,1512,83843,0.018033705854990877,0
no_opt,icc,O1,32,64,4096,50,backward_vars,878430044,0.7092029926062047,1171,167594,0.006987123644044536,0
no_opt,icc,O1,32,64,4096,50,update_initial,6931405,0.037819749387029034,202,19176,0.010534000834376304,0
no_opt,icc,O1,32,64,4096,50,update_transition,1173861554,1.2291403284172981,1230,96286,0.012774442805807697,0
no_opt,icc,O1,32,64,4096,50,update_emission,2093093372,0.8055590020758997,1686,97781,0.017242613595688325,0
no_opt,icc,O1,64,64,4096,50,baum_welch,16593358729,0.8507099221768413,879,4112542,0.00021373641898368454,0
no_opt,icc,O1,64,64,4096,50,forward_vars,4157870752,0.5995694057591524,385,1117493,0.00034452117373442163,0
no_opt,icc,O1,64,64,4096,50,backward_vars,3554029799,0.6975450258457442,78,1023205,7.623105829232657e-05,0
no_opt,icc,O1,64,64,4096,50,update_initial,7609788,0.06889653167736079,17,62506,0.00027197389050651136,0
no_opt,icc,O1,64,64,4096,50,update_transition,4722668342,1.2220553903126488,96,1022609,9.387752308066915e-05,0
no_opt,icc,O1,64,64,4096,50,update_emission,4115468083,0.8194014260321504,96,307779,0.00031191211876053924,0
no_opt,icc,O1,128,64,4096,50,baum_welch,58297340527,0.8514932618240052,91539,1697346741,5.393064233067037e-05,0
no_opt,icc,O1,128,64,4096,50,forward_vars,16254013724,0.6101976449887733,28693,1027683073,2.7920086215139988e-05,0
no_opt,icc,O1,128,64,4096,50,backward_vars,14772537484,0.6695324436111615,21828,439971770,4.961227398748788e-05,0
no_opt,icc,O1,128,64,4096,50,update_initial,12921277,0.08115111223139942,1090,1925372,0.0005661243645383854,0
no_opt,icc,O1,128,64,4096,50,update_transition,19001554645,1.2149242336902482,19823,130542747,0.00015185064245660466,0
no_opt,icc,O1,128,64,4096,50,update_emission,8208259385,0.8216651686623083,16744,95253462,0.00017578363713436474,0
no_opt,icc,O1,256,64,4096,50,baum_welch,262422403265,0.7046284488076784,386987,44119192275,8.77139811599146e-06,0
no_opt,icc,O1,256,64,4096,50,forward_vars,105609996563,0.3746437297192548,155051,32534224858,4.765781286529522e-06,0
no_opt,icc,O1,256,64,4096,50,backward_vars,63676872900,0.6204983136978135,141255,7747782836,1.8231667431830946e-05,0
no_opt,icc,O1,256,64,4096,50,update_initial,22976094,0.09127539258848784,7897,5885553,0.0013417600691048063,0
no_opt,icc,O1,256,64,4096,50,update_transition,76440413611,1.2080232497683887,57937,2615687841,2.2149814321058353e-05,0
no_opt,icc,O1,256,64,4096,50,update_emission,16619519419,0.8116288638634792,11567,1212595055,9.539045992563444e-06,0
no_opt,icc,O1,512,64,4096,50,baum_welch,1211306556600,0.5880790581572255,13042015,298893588162,4.363430838446505e-05,0
no_opt,icc,O1,512,64,4096,50,forward_vars,404995835749,0.3902560256890006,4919619,105041323373,4.6835082061280915e-05,0
no_opt,icc,O1,512,64,4096,50,backward_vars,459595402571,0.34365619780454704,6317455,161556802880,3.910361487341659e-05,0
no_opt,icc,O1,512,64,4096,50,update_initial,40322713,0.10401839777001116,101236,12555680,0.008062964331680961,0
no_opt,icc,O1,512,64,4096,50,update_transition,313440234387,1.1784294003556284,1499281,28393739766,5.2803223962604236e-05,0
no_opt,icc,O1,512,64,4096,50,update_emission,33176948184,0.8131478271714686,112752,3885852799,2.901602449506477e-05,0
no_opt,icc,O1,1024,64,4096,50,baum_welch,7021312772818,0.3980427152216601,98580926199,1575035273634,0.06258966249787483,0
no_opt,icc,O1,1024,64,4096,50,forward_vars,3258339554401,0.19389753936561244,78280285657,494024306468,0.15845432022699582,0
no_opt,icc,O1,1024,64,4096,50,backward_vars,2433910766121,0.25948597713569677,19631777536,943335455307,0.02081102477973863,0
no_opt,icc,O1,1024,64,4096,50,update_initial,124727132,0.06725567938177236,14979035,25204896,0.5942906886027223,0
no_opt,icc,O1,1024,64,4096,50,update_transition,1262064777094,1.170675845360318,638722743,128991048144,0.004951682711244874,0
no_opt,icc,O1,1024,64,4096,50,update_emission,66773769076,0.8080347627911996,11981747,8655114537,0.0013843545280399102,0
no_opt,icc,O1,64,2,4096,50,baum_welch,12482483591,0.8691616781152794,10310,3942399,0.0026151589425626376,1
no_opt,icc,O1,64,2,4096,50,forward_vars,4177829613,0.5967050662484736,3402,1255477,0.0027097270599142796,1
no_opt,icc,O1,64,2,4096,50,backward_vars,3469142512,0.7146134237566312,2066,431971,0.004782728470198231,1
no_opt,icc,O1,64,2,4096,50,update_initial,9236530,0.05676244217254748,126,269996,0.0004666735803493385,1
no_opt,icc,O1,64,2,4096,50,update_transition,4653527657,1.2402123140535146,2303,1032768,0.0022299296647456156,1
no_opt,icc,O1,64,2,4096,50,update_emission,132467784,0.7955284282554316,598,770347,0.0007762735494523897,1
no_opt,icc,O1,64,4,4096,50,baum_welch,12575780821,0.8710932886733396,1438,2958329,0.0004860852190544054,1
no_opt,icc,O1,64,4,4096,50,forward_vars,4162397220,0.5989173940491916,332,1001641,0.0003314560805717817,1
no_opt,icc,O1,64,4,4096,50,backward_vars,3473843718,0.713646326446514,243,658278,0.00036914495091739356,1
no_opt,icc,O1,64,4,4096,50,update_initial,7744981,0.06769390396180443,25,99218,0.0002519704085952146,1
no_opt,icc,O1,64,4,4096,50,update_transition,4643507306,1.2428886020148322,268,655139,0.00040907349432715807,1
no_opt,icc,O1,64,4,4096,50,update_emission,252116626,0.8359772988553321,105,300695,0.0003491910407555829,1
no_opt,icc,O1,64,8,4096,50,baum_welch,12829831983,0.8702718838247159,60519,19851559,0.0030485766886117105,1
no_opt,icc,O1,64,8,4096,50,forward_vars,4159246146,0.5993711380600748,19894,1191645,0.016694569271888858,1
no_opt,icc,O1,64,8,4096,50,backward_vars,3474575871,0.7134959488700139,14235,1337436,0.010643499950651844,1
no_opt,icc,O1,64,8,4096,50,update_initial,8597490,0.06098151902473862,1679,340485,0.004931201080811196,1
no_opt,icc,O1,64,8,4096,50,update_transition,4647509852,1.2418181967955084,14593,1880700,0.0077593449247620565,1
no_opt,icc,O1,64,8,4096,50,update_emission,505512224,0.8338622331712398,3907,14744488,0.0002649803777520115,1
no_opt,icc,O1,64,16,4096,50,baum_welch,13336584819,0.8688108506229116,610,3790544,0.00016092676935025685,1
no_opt,icc,O1,64,16,4096,50,forward_vars,4164705128,0.5985854987042435,178,703349,0.000253074931506265,1
no_opt,icc,O1,64,16,4096,50,backward_vars,3475130904,0.7133819923578913,110,870055,0.00012642878898460442,1
no_opt,icc,O1,64,16,4096,50,update_initial,9344246,0.05610811187976002,11,195070,5.639001384118522e-05,1
no_opt,icc,O1,64,16,4096,50,update_transition,4649143819,1.2413817530044449,66,1009870,6.535494667630488e-05,1
no_opt,icc,O1,64,16,4096,50,update_emission,998786520,0.8440793774429395,50,455735,0.00010971288138940394,1
no_opt,icc,O1,64,32,4096,50,baum_welch,14412842336,0.86242702273601,14250,3012334,0.004730551127464617,1
no_opt,icc,O1,64,32,4096,50,forward_vars,4162472282,0.5989065937520638,4403,678352,0.00649073047621294,1
no_opt,icc,O1,64,32,4096,50,backward_vars,3476988263,0.7130009135725403,2347,732694,0.0032032471945996556,1
no_opt,icc,O1,64,32,4096,50,update_initial,8732658,0.06003761970295871,319,88587,0.003600979827739962,1
no_opt,icc,O1,64,32,4096,50,update_transition,4685406453,1.2317740972727516,3071,744069,0.00412730539775209,1
no_opt,icc,O1,64,32,4096,50,update_emission,2039953705,0.8265433690319948,1792,533100,0.0033614706434064905,1
no_opt,icc,O1,64,64,4096,50,baum_welch,16651933964,0.8477174449236844,9448,5834046,0.0016194592912020234,1
no_opt,icc,O1,64,64,4096,50,forward_vars,4161984683,0.5989767588964479,2720,1994738,0.0013635875989728976,1
no_opt,icc,O1,64,64,4096,50,backward_vars,3555688257,0.6972196741712275,2102,1236142,0.001700451889831427,1
no_opt,icc,O1,64,64,4096,50,update_initial,8842618,0.059291038016116945,192,356011,0.0005393091786489744,1
no_opt,icc,O1,64,64,4096,50,update_transition,4739867603,1.21762099438118,1675,1252372,0.0013374620320479858,1
no_opt,icc,O1,64,64,4096,50,update_emission,4149556864,0.8126700094788724,1629,607605,0.002681018095637791,1
no_opt,icc,O1,64,128,4096,50,baum_welch,20969399546,0.8339940917543334,3376,114040265,2.9603579051662147e-05,1
no_opt,icc,O1,64,128,4096,50,forward_vars,4163452310,0.5987656181415466,973,18982667,5.1257286449791276e-05,1
no_opt,icc,O1,64,128,4096,50,backward_vars,3577607394,0.6929479775108045,545,10211141,5.337307554562218e-05,1
no_opt,icc,O1,64,128,4096,50,update_initial,9426274,0.05561985573515049,21,442772,4.742847334519798e-05,1
no_opt,icc,O1,64,128,4096,50,update_transition,4794483910,1.203750479162626,652,10885920,5.989388127048518e-05,1
no_opt,icc,O1,64,128,4096,50,update_emission,8381777787,0.8046551702265976,622,72964465,8.524697604512005e-06,1
no_opt,icc,O1,64,256,4096,50,baum_welch,29551629616,0.820015561777336,8829,87193546,0.00010125749444804091,1
no_opt,icc,O1,64,256,4096,50,forward_vars,4165876817,0.5984171413391074,2830,21008018,0.00013471047102111202,1
no_opt,icc,O1,64,256,4096,50,backward_vars,3573210623,0.6938006374554541,980,23272669,4.210948043819125e-05,1
no_opt,icc,O1,64,256,4096,50,update_initial,8870171,0.059106865019851365,46,854294,5.384563159755307e-05,1
no_opt,icc,O1,64,256,4096,50,update_transition,4853878079,1.1890208633318249,1055,16888060,6.247017123340395e-05,1
no_opt,icc,O1,64,256,4096,50,update_emission,16907246523,0.7978165838920145,3174,23789158,0.00013342212448208549,1
no_opt,icc,O1,64,512,4096,50,baum_welch,49881060256,0.7562324784478214,73947,2065670622,3.579805958047846e-05,1
no_opt,icc,O1,64,512,4096,50,forward_vars,4224359818,0.5901325179208491,19898,64583705,0.00030809629147166457,1
no_opt,icc,O1,64,512,4096,50,backward_vars,5039158948,0.4919661859413925,7661,757238396,1.0117025286182134e-05,1
no_opt,icc,O1,64,512,4096,50,update_initial,9649238,0.05433465316121335,646,803383,0.0008040996635477724,1
no_opt,icc,O1,64,512,4096,50,update_transition,6534422170,0.8832245841869136,13985,913603653,1.5307513224227444e-05,1
no_opt,icc,O1,64,512,4096,50,update_emission,34028225390,0.7928054730684855,28504,327929858,8.692102687398474e-05,1
no_opt,icc,O1,64,1024,4096,50,baum_welch,85522566993,0.7565189332810325,129470,3699674150,3.4994973814112794e-05,1
no_opt,icc,O1,64,1024,4096,50,forward_vars,4250497567,0.5865035932156787,30747,75720176,0.00040606086282736584,1
no_opt,icc,O1,64,1024,4096,50,backward_vars,5225165889,0.4744530337723791,1729,864987274,1.9988733383376922e-06,1
no_opt,icc,O1,64,1024,4096,50,update_initial,10037227,0.052234347195694586,250,1026464,0.00024355457181157839,1
no_opt,icc,O1,64,1024,4096,50,update_transition,7801339333,0.7397912150272569,7648,2030320035,3.766893823711886e-06,1
no_opt,icc,O1,64,1024,4096,50,update_emission,68187494704,0.7912818455967539,85105,725006557,0.00011738514524910704,1
no_opt,icc,O1,64,64,256,50,baum_welch,1042485079,0.8463031757215204,549,1794062,0.00030600949131077965,2
no_opt,icc,O1,64,64,256,50,forward_vars,261056869,0.5968364540524693,356,153585,0.002317934694143308,2
no_opt,icc,O1,64,64,256,50,backward_vars,224222564,0.6910254045618709,32,1372594,2.3313521696874677e-05,2
no_opt,icc,O1,64,64,256,50,update_initial,505562,0.06481499796266334,4,20402,0.00019605920988138416,2
no_opt,icc,O1,64,64,256,50,update_transition,296536957,1.216408732487263,26,188297,0.00013807973573662884,2
no_opt,icc,O1,64,64,256,50,update_emission,257962153,0.8170337142441202,23,34724,0.0006623660868563529,2
no_opt,icc,O1,64,64,512,50,baum_welch,2084908048,0.8463283868526752,748,12409022,6.0278723012982005e-05,2
no_opt,icc,O1,64,64,512,50,forward_vars,525976777,0.5924529858092955,489,8340697,5.862819378284573e-05,2
no_opt,icc,O1,64,64,512,50,backward_vars,444423880,0.6972779590511653,39,261987,0.00014886234813177754,2
no_opt,icc,O1,64,64,512,50,update_initial,1052746,0.06225243316051545,13,55523,0.00023413720440177945,2
no_opt,icc,O1,64,64,512,50,update_transition,591159203,1.2203485699604342,36,374316,9.617542397332735e-05,2
no_opt,icc,O1,64,64,512,50,update_emission,518012115,0.8137407211026328,31,3308449,9.369949483882024e-06,2
no_opt,icc,O1,64,64,1024,50,baum_welch,4153171177,0.849720268825799,536,1835057,0.00029208901957813847,2
no_opt,icc,O1,64,64,1024,50,forward_vars,1039094275,0.599784869375784,256,328122,0.0007801976094257624,2
no_opt,icc,O1,64,64,1024,50,backward_vars,888826735,0.6972944530071994,29,265952,0.00010904223318493563,2
no_opt,icc,O1,64,64,1024,50,update_initial,1982775,0.06610533217334291,2,32647,6.126137164211107e-05,2
no_opt,icc,O1,64,64,1024,50,update_transition,1183037069,1.2196072412334529,23,418438,5.496632715001984e-05,2
no_opt,icc,O1,64,64,1024,50,update_emission,1031351381,0.8174276192683937,56,658902,8.498987709856702e-05,2
no_opt,icc,O1,64,64,2048,50,baum_welch,8312949914,0.8490448673476755,674,2411211,0.0002795275900781806,2
no_opt,icc,O1,64,64,2048,50,forward_vars,2082360588,0.5985831921632585,329,575707,0.0005714712518694405,2
no_opt,icc,O1,64,64,2048,50,backward_vars,1777009539,0.6975471300494803,85,561475,0.0001513869718153079,2
no_opt,icc,O1,64,64,2048,50,update_initial,4499736,0.05825764000376911,8,62145,0.00012873119317724675,2
no_opt,icc,O1,64,64,2048,50,update_transition,2371118502,1.2170126248713318,38,569636,6.670926697048642e-05,2
no_opt,icc,O1,64,64,2048,50,update_emission,2058232804,0.8192028640896154,62,348106,0.00017810666865839716,2
no_opt,icc,O1,64,64,4096,50,baum_welch,16639666317,0.848342427310467,769,1547818,0.0004968284384856618,2
no_opt,icc,O1,64,64,4096,50,forward_vars,4156339051,0.5997903600766664,372,418511,0.000888865525637319,2
no_opt,icc,O1,64,64,4096,50,backward_vars,3564642515,0.6954682826028068,78,259316,0.0003007913125298863,2
no_opt,icc,O1,64,64,4096,50,update_initial,7767356,0.06749890181420808,6,69037,8.690991787012762e-05,2
no_opt,icc,O1,64,64,4096,50,update_transition,4729157360,1.2203785716278217,54,334839,0.00016127153646976607,2
no_opt,icc,O1,64,64,4096,50,update_emission,4145209055,0.813522399294286,69,274251,0.00025159434240896116,2
no_opt,icc,O1,64,64,8192,50,baum_welch,33253437973,0.8490030368566126,19686,12313913,0.0015986794774333715,2
no_opt,icc,O1,64,64,8192,50,forward_vars,8321060195,0.5991861704108247,5934,2052932,0.0028905000263038426,2
no_opt,icc,O1,64,64,8192,50,backward_vars,7104184030,0.6979255597915585,3909,2016151,0.001938842874368041,2
no_opt,icc,O1,64,64,8192,50,update_initial,15699066,0.06679225375573299,303,385736,0.0007855113341767426,2
no_opt,icc,O1,64,64,8192,50,update_transition,9450062107,1.2214443119320761,3410,2981622,0.0011436728062779252,2
no_opt,icc,O1,64,64,8192,50,update_emission,8287488553,0.8138099725710716,2949,3397691,0.0008679423761607515,2
no_opt,icc,O1,64,64,16384,50,baum_welch,66568367228,0.8482187861932398,88476,23512671,0.0037629072426522705,2
