Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Variable
no_opt,icc,O3,512,64,4096,50,baum_welch,1170325413549,0.2803546296119653,89814528,280638430452,0.00032003645350832215,0
no_opt,icc,O3,512,64,4096,50,forward_vars,403991320981,0.390972531906022,28204702,100195229163,0.0002814974548749813,0
no_opt,icc,O3,512,64,4096,50,backward_vars,467600811068,0.33777274298403953,53057301,147957120273,0.00035859917320709155,0
no_opt,icc,O3,512,64,4096,50,update_initial,35775263,0.00045797007837510516,449146,11412473,0.039355711947796065,0
no_opt,icc,O3,512,64,4096,50,update_transition,279399586419,0.03843032975681536,7102885,28840637022,0.0002462804477786614,0
no_opt,icc,O3,512,64,4096,50,update_emission,19235554180,0.07675344282698487,483492,3630104057,0.00013318957043880684,0
no_opt,icc,O3,1024,64,4096,50,baum_welch,7072233880729,0.1850966640478333,115298759207,1618575893375,0.07123469444894728,0
no_opt,icc,O3,1024,64,4096,50,forward_vars,3197138827796,0.19754497378375938,94723737365,426016794643,0.22234742516284606,0
no_opt,icc,O3,1024,64,4096,50,backward_vars,2717955504387,0.23236793699845412,19909177453,1060932897146,0.018765727320321,0
no_opt,icc,O3,1024,64,4096,50,update_initial,126671453,0.00012934248097714644,15195882,25578632,0.5940850159617606,0
no_opt,icc,O3,1024,64,4096,50,update_transition,1117710366574,0.03842647813283607,636144145,123331508821,0.005158001804091137,0
no_opt,icc,O3,1024,64,4096,50,update_emission,39203230457,0.07532006882031732,11292844,8264923139,0.0013663580181057023,0
no_opt,icc,O3,64,2,4096,50,baum_welch,12743515537,0.4027886454171002,32616,61694040,0.0005286734342571827,1
no_opt,icc,O3,64,2,4096,50,forward_vars,4051207342,0.6122352253576657,8327,58049514,0.00014344650671838528,1
no_opt,icc,O3,64,2,4096,50,backward_vars,4239793096,0.584720940825835,8362,456785,0.018306205326357038,1
no_opt,icc,O3,64,2,4096,50,update_initial,7502624,0.002183769305245738,781,335442,0.0023282713554057034,1
no_opt,icc,O3,64,2,4096,50,update_transition,4331000942,0.03873750254197012,6248,1820651,0.0034317395261365302,1
no_opt,icc,O3,64,2,4096,50,update_emission,80195914,0.07191348925831807,1453,882848,0.0016458099242451702,1
no_opt,icc,O3,64,4,4096,50,baum_welch,12769508670,0.40242037981246775,56955,1811909,0.03143369782919562,1
no_opt,icc,O3,64,4,4096,50,forward_vars,4012458605,0.6181476456627519,16555,365577,0.04528457753086217,1
no_opt,icc,O3,64,4,4096,50,backward_vars,4231360942,0.5858861586098177,13860,364920,0.03798092732653732,1
no_opt,icc,O3,64,4,4096,50,update_initial,7313313,0.002240297933371647,1366,72263,0.018903173131478074,1
no_opt,icc,O3,64,4,4096,50,update_transition,4332294152,0.038725939216880764,12427,480112,0.02588354383977072,1
no_opt,icc,O3,64,4,4096,50,update_emission,150796868,0.07648922787971962,3102,250261,0.012395059557821634,1
no_opt,icc,O3,64,8,4096,50,baum_welch,12932131157,0.3982518273650695,30741,2997470,0.010255648930598138,1
no_opt,icc,O3,64,8,4096,50,forward_vars,4049574720,0.6124820534241185,9296,776888,0.01196568874792763,1
no_opt,icc,O3,64,8,4096,50,backward_vars,4223082479,0.5870346649225365,6432,698152,0.009212893467325166,1
