Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Flops,Operational Intensity,Variable
opt_avx_tp_mem,g++,O3 march=native,256,256,4096,50,update_emission,779621989,0.34431488565928586,41467952,138724390,0.2989232967612977,268435456,0.10114567509868826,0
opt_avx_tp_mem,g++,O3 march=native,512,256,4096,50,baum_welch,256036509793,1.4036454811642083,444058303,71564970852,0.006204967286556088,359384489984,12.645597702065713,0
opt_avx_tp_mem,g++,O3 march=native,512,256,4096,50,forward_vars,146676683520,0.7216647769484555,128517278,43545239004,0.0029513508466033358,105851396096,12.86930512175958,0
opt_avx_tp_mem,g++,O3 march=native,512,256,4096,50,backward_vars,38496616516,3.0857537269185187,47570900,13823139543,0.0034413962075706436,118791077888,39.01777330258624,0
opt_avx_tp_mem,g++,O3 march=native,512,256,4096,50,update_initial,6632987,0.0,33265,43751,0.7603254782747823,0,0.0,0
opt_avx_tp_mem,g++,O3 march=native,512,256,4096,50,update_transition,68927766651,1.9470403816725572,107272647,13910138020,0.007711831963547979,134205145088,19.547903875253493,0
opt_avx_tp_mem,g++,O3 march=native,512,256,4096,50,update_emission,1831892267,0.29306904214362295,157201143,281450740,0.5585387446485307,536870912,0.05336225831385972,0
opt_avx_tp_mem,g++,O3 march=native,1024,256,4096,50,baum_welch,1304001218783,1.0991878687979384,75525718049,285232702930,0.26478632103954447,1433342320584,0.29653440361328065,0
opt_avx_tp_mem,g++,O3 march=native,1024,256,4096,50,forward_vars,782013158016,0.5398302345283079,56274677417,153530472121,0.3665375129742906,422154346496,0.11721367348091395,0
opt_avx_tp_mem,g++,O3 march=native,1024,256,4096,50,backward_vars,215861292321,2.1974399526091126,17883942499,56570574109,0.3161350716459281,474342227968,0.41442748501424825,0
opt_avx_tp_mem,g++,O3 march=native,1024,256,4096,50,update_initial,6990791,0.0,27726,29466,0.9409488902463856,0,0.0,0
opt_avx_tp_mem,g++,O3 march=native,1024,256,4096,50,update_transition,301945525411,1.77439954960989,1018629762,74562280218,0.013661462055905496,535772004296,8.21833199796591,0
opt_avx_tp_mem,g++,O3 march=native,1024,256,4096,50,update_emission,4033644870,0.2661964200135447,342616992,563256358,0.6082789606078446,1073741824,0.04896784570451194,0
opt_avx_tp_mem,g++,O3 march=native,256,8,4096,50,baum_welch,52177039097,1.7270282737293363,4873392,13967500811,0.00034890937655518135,90111221760,288.91331540742055,1
opt_avx_tp_mem,g++,O3 march=native,256,8,4096,50,forward_vars,32876600881,0.8096927372861153,1232911,10859942445,0.00011352831805914787,26619944960,337.36144782551213,1
opt_avx_tp_mem,g++,O3 march=native,256,8,4096,50,backward_vars,8793849984,3.388792164321733,1193498,2559966382,0.00046621627861674007,29800529920,390.14165084482755,1
opt_avx_tp_mem,g++,O3 march=native,256,8,4096,50,update_initial,7366420,0.0,8512,32865,0.25899893503727367,0,0.0,1
opt_avx_tp_mem,g++,O3 march=native,256,8,4096,50,update_transition,10418180305,3.233036603890875,1726609,542010284,0.0031855650178032415,33682358272,304.80951275013626,1
opt_avx_tp_mem,g++,O3 march=native,256,8,4096,50,update_emission,27125417,0.3092526835624315,166535,2485296,0.06700811492876503,8388608,0.7870537724802594,1
opt_avx_tp_mem,g++,O3 march=native,256,16,4096,50,baum_welch,52638852085,1.7120360113947193,5154149,14059132737,0.0003666050457319898,90119610368,273.2010487085259,1
opt_avx_tp_mem,g++,O3 march=native,256,16,4096,50,forward_vars,32753102209,0.8127457603904551,1197029,10710093249,0.00011176644051271603,26619944960,347.474154761497,1
opt_avx_tp_mem,g++,O3 march=native,256,16,4096,50,backward_vars,8921191463,3.3404203960418912,1297180,2711405672,0.00047841605311800057,29800529920,358.95810912903374,1
opt_avx_tp_mem,g++,O3 march=native,256,16,4096,50,update_initial,6219284,0.0,12140,52036,0.2333000230609578,0,0.0,1
opt_avx_tp_mem,g++,O3 march=native,256,16,4096,50,update_transition,10859601366,3.101620136578409,1936748,629589283,0.003076208652681275,33682358272,271.73739071887513,1
opt_avx_tp_mem,g++,O3 march=native,256,16,4096,50,update_emission,45905520,0.3654727361763901,191327,4852109,0.03943171927918355,16777216,1.370135945266481,1
opt_avx_tp_mem,g++,O3 march=native,256,32,4096,50,baum_welch,53894990658,1.6724446276644904,8342819,14882457536,0.0005605807360658745,90136387584,168.81356960998434,1
opt_avx_tp_mem,g++,O3 march=native,256,32,4096,50,forward_vars,33007821749,0.8064738461818213,1866462,10830956357,0.0001723266107331061,26619944960,222.84763365126105,1
opt_avx_tp_mem,g++,O3 march=native,256,32,4096,50,backward_vars,8994346931,3.3132511063465,1936191,2755442122,0.000702678885737089,29800529920,240.48933188926094,1
opt_avx_tp_mem,g++,O3 march=native,256,32,4096,50,update_initial,6354105,0.0,22881,108375,0.2111280276816609,0,0.0,1
opt_avx_tp_mem,g++,O3 march=native,256,32,4096,50,update_transition,11742733415,2.8683575690285736,3176058,1280252497,0.0024808059405800166,33682358272,165.70441975555863,1
opt_avx_tp_mem,g++,O3 march=native,256,32,4096,50,update_emission,89202864,0.37615868477048003,845325,12301998,0.06871444784822758,33554432,0.6202206252033242,1
opt_avx_tp_mem,g++,O3 march=native,256,64,4096,50,baum_welch,54509128341,1.6542172799372594,13481796,15162409359,0.0008891592147917815,90169942016,104.504277026592,1
opt_avx_tp_mem,g++,O3 march=native,256,64,4096,50,forward_vars,32434675960,0.8207248622686718,2098790,10576185257,0.00019844489756936563,26619944960,198.17925566636015,1
opt_avx_tp_mem,g++,O3 march=native,256,64,4096,50,backward_vars,8926374849,3.3384806737461266,2449465,2690405292,0.0009104446111831392,29800529920,190.09591073969213,1
opt_avx_tp_mem,g++,O3 march=native,256,64,4096,50,update_initial,6378884,0.0,12258,40842,0.3001322168356104,0,0.0,1
opt_avx_tp_mem,g++,O3 march=native,256,64,4096,50,update_transition,12901866695,2.6106577496303918,4537516,1861362206,0.0024377394068567436,33682358272,115.98567321856275,1
opt_avx_tp_mem,g++,O3 march=native,256,64,4096,50,update_emission,183998826,0.36472441405685924,3815720,30848483,0.12369230603657237,67108864,0.2748042309184112,1
opt_avx_tp_mem,g++,O3 march=native,256,128,4096,50,baum_welch,54296344948,1.6619360099914768,26016634,14754146451,0.001763343890234779,90237050880,54.19432506142032,1
opt_avx_tp_mem,g++,O3 march=native,256,128,4096,50,forward_vars,32012451135,0.8315497256908191,2308494,10459068594,0.00022071697677977767,26619944960,180.17661730981322,1
opt_avx_tp_mem,g++,O3 march=native,256,128,4096,50,backward_vars,8805751604,3.3842119628338314,3078606,2571904229,0.0011970142454320759,29800529920,151.24809085670591,1
opt_avx_tp_mem,g++,O3 march=native,256,128,4096,50,update_initial,6303891,0.0,10234,49302,0.2075777858910389,0,0.0,1
opt_avx_tp_mem,g++,O3 march=native,256,128,4096,50,update_transition,13039334716,2.5831347231749366,4399237,1653060772,0.0026612675556249906,33682358272,119.63139244373512,1
